ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
41449,JUNIPERUS PHOENICEA WOOD OIL RECTIFIED,,,90046-03-0,289-970-6,"Juniperus Phoenica Wood Oil Rectified is the rectified essential oil obtained from the wood and twigs of the Juniper, Juniperus phoenica L, Cupressaceae",,PERFUMING,02/03/2011,Fragrance / Parfum,Huile,Moyenne (26-50),38,1,1,Non
39763,JUNIPERUS VIRGINIANA EXTRACT ACETYLATED-HYDROGENATED,,,94279-82-0,304-828-6,"Juniperus Virginiana Extract Acetylated-hydrogenated is an acetylated hydrogenated extract of the wood and twigs of the Red Cedar, Juniperus virginiana L., Cupressaceae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Longue (51-100),52,1,1,Non
39764,JUNIPERUS VIRGINIANA EXTRACT EPOXIDIZED,,,100209-33-4,309-341-2,"Juniperus Virginiana Extract Epoxidized is the epoxidized extract of the wood and twigs of the Red Cedar, Juniperus virginiana L., Cupressaceae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),39,1,1,Non
39765,JUNIPERUS VIRGINIANA EXTRACT OXIDIZED,,,91722-62-2,294-462-2,"Juniperus Virginiana Extract Oxidized is an oxidized extract of the wood and twigs of the Red Cedar, Juniperus virginiana L., Cupressaceae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),37,1,1,Non
78071,JUNIPERUS VIRGINIANA WOOD EXTRACT,,,85085-41-2,285-370-3,"Juniperus Virginiana Wood Extract is an extract of the wood of the Red Cedar, Juniperus virginiana L., Cupressaceae",,"PERFUMING, TONIC",15/10/2010,Fragrance / Parfum,Extrait,Moyenne (26-50),33,2,1,Non
39767,JUNIPERUS VIRGINIANA WOOD OIL,,,85085-41-2,285-370-3,"Cedar Wood Oil Virginian. Juniperus Virginiana Wood Oil is an essential oil obtained from the wood and twigs of the Red Cedar, Juniperus virginiana L., Cupressaceae. It contains chiefly cedrene and cedral (cedar camphor)",,PERFUMING,02/03/2011,Fragrance / Parfum,Huile,Moyenne (26-50),29,1,1,Non
39762,"JUNIPERUS VIRGINIANA, EXT., OXIDIZED, ACETYLATED",,,94334-11-9,305-091-3,"Juniperus Virginiana, Ext., Oxidized, Acetylated is the acetylated oxidized extract of the wood and twigs of the Red Cedar, Juniperus virginiana L., Cupressaceae",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Moyenne (26-50),48,1,1,Non
39768,KEPHALIS,,,36306-87-3,252-961-2,"4-(1-Ethoxyvinyl)-3,3,5,5-tetramethylcyclohexanone; tetramethyl-4-ethoxyvinylcyclohexanone",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Très courte (≤15),8,1,1,Non
39770,KRAMERIA CISTOIDES ROOT EXTRACT,,,94334-53-9,305-128-3,"Krameria Cistoides Root Extract is an extract obtained from the roots of the Rhatany, Krameria cistoides, Krameriaceae",,PERFUMING,02/03/2011,Fragrance / Parfum,Extrait,Moyenne (26-50),31,1,1,Non
84703,KUNZEA ERICOIDES LEAF EXTRACT,,,,,"Kunzea Ericoides Leaf Extract is the extract obtained from the leaves of Kunzea ericoides, Myrtaceae",,"ANTIOXIDANT, HAIR CONDITIONING, MASKING, PERFUMING, SKIN CONDITIONING",15/10/2010,Fragrance / Parfum,Extrait,Moyenne (26-50),29,5,1,Non
40510,"L-1,2,3,4,5,6,7,8-OCTAHYDRO-2,5,5-TRIMETHYL-2-NAPHTHOL",,,670-24-6,211-575-4,"(S)-1,2,3,4,5,6,7,8-Octahydro-2,5,5-trimethyl-2-naphthol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Longue (51-100),54,1,1,Non
41008,L-ALLO-OCIMENOL,,,126-90-9,204-810-7,"(S)-3,7-Dimethyl-1,6-octadien-3-ol",III/84,PERFUMING,15/10/2010,Fragrance / Parfum,Molécule chimique,Très courte (≤15),15,1,1,Non
41450,L-ALPHA-PINENE,,,7785-26-4,232-077-3,(-)-Pin-2(3)-ene,III/130,PERFUMING,15/10/2010,Fragrance / Parfum,Molécule chimique,Très courte (≤15),14,1,1,Non
41022,L-BETA-PINENE,,,18172-67-3,242-060-2,"(-)-Pin-2(10)-ene; L-6,6-Dimethyl-2-methylenebicyclo[3.1.1]heptane",III/130,PERFUMING,15/10/2010,Fragrance / Parfum,Molécule chimique,Très courte (≤15),13,1,1,Non
39089,L-BORNEOL,,,464-45-9,207-353-1,"(1S-endo)-1,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol; L-2-camphanol",,PERFUMING,02/03/2011,Fragrance / Parfum,Molécule chimique,Très courte (≤15),9,1,1,Non
