ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
88205,CELLULOSE ACETATE PHTHALATE,,,,,Cellulose Acetate Phthalate is the product obtained by the reaction of phthalic anhydride with Cellulose Acetate.,,FILM FORMING,05/06/2014,Agent filmogène,Molécule chimique,Moyenne (26-50),27,1,1,Non
32483,CELLULOSE ACETATE PROPIONATE,,,9004-39-1,,"Cellulose, acetates, propanoates",,FILM FORMING,15/10/2010,Agent filmogène,Molécule chimique,Moyenne (26-50),28,1,1,Non
82407,CELOSIA CRISTATA EXTRACT,,,,,"Celosia Cristata Extract is the extract of the whole plant, Celosia cristata, Amaranthaceae",,ANTIOXIDANT,15/10/2010,Antioxydant,Extrait,Courte (16-25),24,1,1,Non
82414,CELOSIA CRISTATA FLOWER EXTRACT,,,,,"Celosia Cristata Flower Extract is the extract of the flowers of Celosia cristata, Amaranthaceae",,SKIN PROTECTING,15/10/2010,Autre,Extrait,Moyenne (26-50),31,1,1,Non
55316,CENTAUREA CYANUS FLOWER,,,84012-18-0,281-664-0,"Centaurea Cyanus Flower is a plant material derived from the dried flowers of the Cornflower, Centaurea cyanus L., Compositae",,SKIN CONDITIONING,15/10/2010,Autre,Botanique,Courte (16-25),23,1,1,Non
55318,CENTAUREA CYANUS FLOWER WATER,,,84012-18-0,281-664-0,"Centaurea Cyanus Flower Water is an aqueous solution of the steam distillate obtained from the Cornflower, Centaurea cyanus L., Asteraceae",,SKIN CONDITIONING,15/10/2010,Autre,Eau / Hydrolat,Moyenne (26-50),29,1,1,Non
32489,CENTAURIUM ERYTHRAEA EXTRACT,,,84837-00-3,284-285-9,"Erythraea Centaurium Extract is an extract of the herb of the Small Centaury, Erythraea centaurium, Gentianaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),28,1,1,Non
85347,CENTAURIUM ERYTHRAEA FLOWER EXTRACT,,,84837-00-3,284-285-9,"Centaurium Erythraea Flower Extract is the extract of the flowers of Centaurium erythraea, Gentianaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),35,1,1,Non
83832,CENTELLA ASIATICA FLOWER/LEAF/STEM EXTRACT,,,84696-21-9,283-640-5,"Centella Asiatica Flower/Leaf/Stem Extract is the extract of the flowers, leaves and stems of the Hydrocotyl, Centella asiatica L., Apiaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),42,1,3,Oui
55319,CENTELLA ASIATICA LEAF EXTRACT,,,84696-21-9,283-640-5,"Centella Asiatica Leaf Extract is an extract of the leaves of the Hydrocotyl, Centella asiatica L., Apiaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),30,1,1,Non
86672,CENTELLA ASIATICA LEAF WATER,,,84696-21-9,283-640-5,"Centella Asiatica Leaf Water is an aqueous solution of the steam distillate obtained from the leaves of Hydrocotyl, Centella asiatica L., Apiaceae",,SKIN CONDITIONING,15/10/2010,Autre,Eau / Hydrolat,Moyenne (26-50),28,1,1,Non
