parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
58086,PEG-4 CAPRYLIC/CAPRIC GLYCERIDES,EMULSIFYING,Émulsifiant,,1,2,PEG-4 CAPRYLIC,PEG/PPG,Très courte (≤15),14,Émulsifiant
76915,PEG-4-PPG-7 C13/C15 ALCOHOL,SURFACTANT,Tensioactif,,1,2,PEG-4-PPG-7 C13,PEG/PPG,Très courte (≤15),15,Tensioactif
88057,PEG-40/PPG-8 METHYLAMINOPROPYL/HYDROXYPROPYL DIMETHICONE COPOLYMER,HAIR CONDITIONING,Soin capillaire,177771-32-3,1,3,PEG-40,PEG/PPG,Très courte (≤15),6,Soin capillaire
88057,PEG-40/PPG-8 METHYLAMINOPROPYL/HYDROXYPROPYL DIMETHICONE COPOLYMER,HAIR CONDITIONING,Soin capillaire,177771-32-3,2,3,PPG-8 METHYLAMINOPROPYL,PEG/PPG,Courte (16-25),23,Soin capillaire
76913,PEG-45/DODECYL GLYCOL COPOLYMER,EMULSION STABILISING,Émulsifiant,78336-31-9,1,2,PEG-45,PEG/PPG,Très courte (≤15),6,Émulsifiant
87147,PEG-5 PENTAERYTHRITYL DMPA-2 CAPRATE/CAPRYLATE DENDRIMER,VISCOSITY CONTROLLING,Agent de viscosité,462113-22-0,1,2,PEG-5 PENTAERYTHRITYL DMPA-2 CAPRATE,PEG/PPG,Moyenne (26-50),36,Agent de viscosité
57035,PEG-6 CAPRYLATE/CAPRATE,EMULSIFYING,Émulsifiant,,1,2,PEG-6 CAPRYLATE,PEG/PPG,Très courte (≤15),15,Émulsifiant
77121,PEG-6 CAPRYLIC/CAPRIC GLYCERIDES,EMULSIFYING,Émulsifiant,,1,2,PEG-6 CAPRYLIC,PEG/PPG,Très courte (≤15),14,Émulsifiant
57042,PEG-6 HYDROGENATED PALM/PALM KERNEL GLYCERIDE,"EMOLLIENT, EMULSIFYING",Émulsifiant,,1,2,PEG-6 HYDROGENATED PALM,PEG/PPG,Courte (16-25),23,Émulsifiant
77132,PEG-6 LAURATE/TARTRATE,EMULSIFYING,Émulsifiant,,1,2,PEG-6 LAURATE,PEG/PPG,Très courte (≤15),13,Émulsifiant
57141,PEG-6 PROPYLENE GLYCOL CAPRYLATE/CAPRATE,"EMOLLIENT, EMULSIFYING",Émulsifiant,,1,2,PEG-6 PROPYLENE GLYCOL CAPRYLATE,PEG/PPG,Moyenne (26-50),32,Émulsifiant
57156,PEG-7 CAPRYLIC/CAPRIC GLYCERIDES,EMULSIFYING,Émulsifiant,,1,2,PEG-7 CAPRYLIC,PEG/PPG,Très courte (≤15),14,Émulsifiant
77370,PEG-8 CAPRYLATE/CAPRATE,EMULSIFYING,Émulsifiant,,1,2,PEG-8 CAPRYLATE,PEG/PPG,Très courte (≤15),15,Émulsifiant
77371,PEG-8 CAPRYLIC/CAPRIC GLYCERIDES,EMULSIFYING,Émulsifiant,,1,2,PEG-8 CAPRYLIC,PEG/PPG,Très courte (≤15),14,Émulsifiant
77374,PEG-8 DI/TRIRICINOLEATE,EMULSIFYING,Émulsifiant,,1,2,PEG-8 DI,PEG/PPG,Très courte (≤15),8,Émulsifiant
77477,PEG-8/SMDI COPOLYMER,FILM FORMING,Agent filmogène,39444-87-6,1,2,PEG-8,PEG/PPG,Très courte (≤15),5,Filmogène
57440,PEG-800/POLYVINYL ALCOHOL COPOLYMER,"FILM FORMING, HAIR FIXING",Agent filmogène,,1,2,PEG-800,PEG/PPG,Très courte (≤15),7,Filmogène
83886,PEG-9 DIGLYCIDYL ETHER/SODIUM HYALURONATE CROSSPOLYMER,SKIN CONDITIONING,Autre,,1,2,PEG-9 DIGLYCIDYL ETHER,PEG/PPG,Courte (16-25),22,Autre
57523,PEG-90/POLYEPSILON CAPROLACTONE,"EMULSIFYING, HUMECTANT, SURFACTANT",Tensioactif,,1,2,PEG-90,PEG/PPG,Très courte (≤15),6,Tensioactif
57095,PEG/PPG-1/2 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-1,PEG/PPG,Très courte (≤15),5,Solvant
57096,PEG/PPG-1/25 DIETHYLMONIUM CHLORIDE,ANTISTATIC,Soin capillaire,,2,3,PPG-1,PEG/PPG,Très courte (≤15),5,Autre
57097,PEG/PPG-10/2 COPOLYMER,EMULSIFYING,Émulsifiant,9003-11-6(generic),2,3,PPG-10,PEG/PPG,Très courte (≤15),6,Émulsifiant
57098,PEG/PPG-10/2 DIMETHICONE,"EMOLLIENT, HAIR CONDITIONING",Émollient / Conditioning,,2,3,PPG-10,PEG/PPG,Très courte (≤15),6,Émollient
57099,PEG/PPG-10/2 DIRICINOLEATE,EMULSIFYING,Émulsifiant,,2,3,PPG-10,PEG/PPG,Très courte (≤15),6,Émulsifiant
85060,PEG/PPG-10/2 PROPYLHEPTYL ETHER,"CLEANSING, EMULSIFYING, SURFACTANT",Tensioactif,,2,3,PPG-10,PEG/PPG,Très courte (≤15),6,Tensioactif
57100,PEG/PPG-10/2 RICINOLEATE,CLEANSING,Tensioactif,,2,3,PPG-10,PEG/PPG,Très courte (≤15),6,Tensioactif
57101,PEG/PPG-10/3 OLEYL ETHER DIMETHICONE,"EMULSIFYING, EMULSION STABILISING, HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT",Tensioactif,,2,3,PPG-10,PEG/PPG,Très courte (≤15),6,Tensioactif
57102,PEG/PPG-10/30 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-10,PEG/PPG,Très courte (≤15),6,Tensioactif
57103,PEG/PPG-10/65 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-10,PEG/PPG,Très courte (≤15),6,Tensioactif
57104,PEG/PPG-10/70 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-10,PEG/PPG,Très courte (≤15),6,Solvant
57105,PEG/PPG-100/70 TOCOPHERYL ETHER,"ANTICAKING, ANTIOXIDANT, BINDING, EMULSIFYING, EMULSION STABILISING, PLASTICISER, SKIN CONDITIONING, SURFACTANT, UV ABSORBER",Filtre UV,,2,3,PPG-100,PEG/PPG,Très courte (≤15),7,Filtre UV
57106,PEG/PPG-116/66 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-116,PEG/PPG,Très courte (≤15),7,Solvant
57107,PEG/PPG-12/16 DIMETHICONE,"ANTIFOAMING, EMULSIFYING, SKIN CONDITIONING",Tensioactif,,2,3,PPG-12,PEG/PPG,Très courte (≤15),6,Tensioactif
57108,PEG/PPG-12/18 DIMETHICONE,"ANTIFOAMING, EMULSIFYING, SKIN CONDITIONING",Tensioactif,,2,3,PPG-12,PEG/PPG,Très courte (≤15),6,Tensioactif
57109,PEG/PPG-12/35 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-12,PEG/PPG,Très courte (≤15),6,Tensioactif
83521,PEG/PPG-120/10 TRIMETHYLOLPROPANE TRIOLEATE,VISCOSITY CONTROLLING,Agent de viscosité,,2,3,PPG-120,PEG/PPG,Très courte (≤15),7,Agent de viscosité
85414,PEG/PPG-120/10 TRIMETHYLPROPANE TRIOLEATE,VISCOSITY CONTROLLING,Agent de viscosité,,2,3,PPG-120,PEG/PPG,Très courte (≤15),7,Agent de viscosité
77201,PEG/PPG-125/30 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-125,PEG/PPG,Très courte (≤15),7,Solvant
85059,PEG/PPG-14/2 PROPYLHEPTYL ETHER,"CLEANSING, EMULSIFYING, SURFACTANT",Tensioactif,,2,3,PPG-14,PEG/PPG,Très courte (≤15),6,Tensioactif
57110,PEG/PPG-14/4 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-14,PEG/PPG,Très courte (≤15),6,Émulsifiant
57111,PEG/PPG-14/7 DIMETHYL ETHER,SKIN CONDITIONING,Autre,61419-46-3,2,3,PPG-14,PEG/PPG,Très courte (≤15),6,Autre
89541,PEG/PPG-15/15 ACETATE,SOLVENT,Solvant,,2,3,PPG-15,PEG/PPG,Très courte (≤15),6,Solvant
89539,PEG/PPG-15/15 ACETATE DIMETHICONE,"EMULSIFYING, STABILISING, SURFACTANT",Tensioactif,68037-64-9,2,3,PPG-15,PEG/PPG,Très courte (≤15),6,Tensioactif
89540,PEG/PPG-15/15 ALLYL ETHER ACETATE,"EMULSIFYING, SURFACTANT",Tensioactif,56090-69-8,2,3,PPG-15,PEG/PPG,Très courte (≤15),6,Tensioactif
57112,PEG/PPG-15/15 DIMETHICONE,"ANTICAKING, EMULSIFYING",Émulsifiant,,2,3,PPG-15,PEG/PPG,Très courte (≤15),6,Émulsifiant
86459,PEG/PPG-15/5 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-15,PEG/PPG,Très courte (≤15),6,Émulsifiant
77202,PEG/PPG-150/30 COPOLYMER,"EMULSIFYING, SURFACTANT",Tensioactif,9003-11-6(generic),2,3,PPG-150,PEG/PPG,Très courte (≤15),7,Tensioactif
57113,PEG/PPG-150/35 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-150,PEG/PPG,Très courte (≤15),7,Tensioactif
57114,PEG/PPG-16/17 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-16,PEG/PPG,Très courte (≤15),6,Tensioactif
57115,PEG/PPG-16/2 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-16,PEG/PPG,Très courte (≤15),6,Émulsifiant
57116,PEG/PPG-16/8 DIMETHICONE,"ANTIFOAMING, EMULSIFYING, SKIN CONDITIONING",Tensioactif,,2,3,PPG-16,PEG/PPG,Très courte (≤15),6,Tensioactif
57117,PEG/PPG-160/30 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-160,PEG/PPG,Très courte (≤15),7,Tensioactif
57118,PEG/PPG-160/31 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-160,PEG/PPG,Très courte (≤15),7,Solvant
57119,PEG/PPG-17/18 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-17,PEG/PPG,Très courte (≤15),6,Émulsifiant
57120,PEG/PPG-17/4 DIMETHYL ETHER,SKIN CONDITIONING,Autre,,2,3,PPG-17,PEG/PPG,Très courte (≤15),6,Autre
77203,PEG/PPG-17/6 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-17,PEG/PPG,Très courte (≤15),6,Solvant
86458,PEG/PPG-18/12 DIMETHICONE,EMOLLIENT,Émollient / Conditioning,,2,3,PPG-18,PEG/PPG,Très courte (≤15),6,Émollient
57121,PEG/PPG-18/18 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-18,PEG/PPG,Très courte (≤15),6,Émulsifiant
57122,PEG/PPG-18/18 ISOSTEARATE,"EMULSIFYING, EMULSION STABILISING",Émulsifiant,,2,3,PPG-18,PEG/PPG,Très courte (≤15),6,Émulsifiant
57123,PEG/PPG-18/18 LAURATE,"EMULSIFYING, EMULSION STABILISING",Émulsifiant,,2,3,PPG-18,PEG/PPG,Très courte (≤15),6,Émulsifiant
77204,PEG/PPG-18/4 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-18,PEG/PPG,Très courte (≤15),6,Solvant
83207,PEG/PPG-18/6 DIMETHICONE,EMOLLIENT,Émollient / Conditioning,,2,3,PPG-18,PEG/PPG,Très courte (≤15),6,Émollient
57124,PEG/PPG-19/19 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-19,PEG/PPG,Très courte (≤15),6,Émulsifiant
57125,PEG/PPG-19/21 COPOLYMER,SOLVENT,Solvant,,2,3,PPG-19,PEG/PPG,Très courte (≤15),6,Solvant
57126,PEG/PPG-190/60 COPOLYMER,"CLEANSING, FOAM BOOSTING, SURFACTANT",Tensioactif,,2,3,PPG-190,PEG/PPG,Très courte (≤15),7,Tensioactif
57127,PEG/PPG-2/5 TOCOPHERYL ETHER,"ANTICAKING, ANTIOXIDANT, BINDING, EMULSIFYING, EMULSION STABILISING, PLASTICISER, SKIN CONDITIONING, SURFACTANT, UV ABSORBER",Filtre UV,,2,3,PPG-2,PEG/PPG,Très courte (≤15),5,Filtre UV
57128,PEG/PPG-20/15 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Émulsifiant
57129,PEG/PPG-20/20 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Tensioactif
57130,PEG/PPG-20/20 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Émulsifiant
93325,PEG/PPG-20/20 PHENYLISOPROPYL CAPRYLYL DIMETHICONE,"EMULSION STABILISING, HAIR CONDITIONING, SKIN CONDITIONING",Émulsifiant,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Émulsifiant
57131,PEG/PPG-20/22 BUTYL ETHER DIMETHICONE,"HAIR CONDITIONING, SKIN CONDITIONING",Soin capillaire,67762-87-2,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Soin capillaire
57132,PEG/PPG-20/22 METHYL ETHER DIMETHICONE,"CLEANSING, EMULSIFYING, HAIR CONDITIONING, SURFACTANT",Tensioactif,125857-75-2,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Tensioactif
57133,PEG/PPG-20/23 DIMETHICONE,"EMULSION STABILISING, HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT",Tensioactif,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Tensioactif
57134,PEG/PPG-20/29 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Émulsifiant
57135,PEG/PPG-20/6 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Émulsifiant
57136,PEG/PPG-20/60 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Tensioactif
57137,PEG/PPG-20/65 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Tensioactif
57215,PEG/PPG-20/9 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-20,PEG/PPG,Très courte (≤15),6,Tensioactif
57216,PEG/PPG-200/40 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-200,PEG/PPG,Très courte (≤15),7,Tensioactif
57217,PEG/PPG-200/70 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-200,PEG/PPG,Très courte (≤15),7,Solvant
90879,PEG/PPG-2000/200 COPOLYMER,"BINDING, EMULSION STABILISING, VISCOSITY CONTROLLING",Émulsifiant,9003-11-6,2,3,PPG-2000,PEG/PPG,Très courte (≤15),8,Émulsifiant
57218,PEG/PPG-22/22 BUTYL ETHER DIMETHICONE,"EMULSIFYING, HAIR CONDITIONING, SKIN CONDITIONING",Émulsifiant,,2,3,PPG-22,PEG/PPG,Très courte (≤15),6,Émulsifiant
57219,PEG/PPG-22/23 BUTYL ETHER DIMETHICONE,"EMULSIFYING, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SURFACTANT",Tensioactif,,2,3,PPG-22,PEG/PPG,Très courte (≤15),6,Tensioactif
57220,PEG/PPG-22/23 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-22,PEG/PPG,Très courte (≤15),6,Émulsifiant
57221,PEG/PPG-22/24 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-22,PEG/PPG,Très courte (≤15),6,Émulsifiant
57222,PEG/PPG-22/25 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-22,PEG/PPG,Très courte (≤15),6,Tensioactif
57223,PEG/PPG-22/40 DIMETHYL ETHER,SKIN CONDITIONING,Autre,,2,3,PPG-22,PEG/PPG,Très courte (≤15),6,Autre
57224,PEG/PPG-23/17 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-23,PEG/PPG,Très courte (≤15),6,Solvant
85133,PEG/PPG-23/23 BUTYL ETHER DIMETHICONE,"EMULSIFYING, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING, SURFACTANT",Tensioactif,,2,3,PPG-23,PEG/PPG,Très courte (≤15),6,Tensioactif
77270,PEG/PPG-23/50 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-23,PEG/PPG,Très courte (≤15),6,Solvant
57225,PEG/PPG-23/6 DIMETHICONE,"EMULSION STABILISING, SURFACTANT",Tensioactif,,2,3,PPG-23,PEG/PPG,Très courte (≤15),6,Tensioactif
57226,PEG/PPG-24/18 BUTYL ETHER DIMETHICONE,"CLEANSING, EMULSIFYING, HAIR CONDITIONING, HUMECTANT, SURFACTANT",Tensioactif,67762-87-2,2,3,PPG-24,PEG/PPG,Très courte (≤15),6,Tensioactif
57227,PEG/PPG-24/24 METHYL ETHER GLYCIDOXY DIMETHICONE,HAIR CONDITIONING,Soin capillaire,,2,3,PPG-24,PEG/PPG,Très courte (≤15),6,Soin capillaire
57228,PEG/PPG-240/60 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-240,PEG/PPG,Très courte (≤15),7,Solvant
57229,PEG/PPG-25/25 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-25,PEG/PPG,Très courte (≤15),6,Émulsifiant
57230,PEG/PPG-25/25 DIMETHICONE/ACRYLATES COPOLYMER,"FILM FORMING, HAIR FIXING",Agent filmogène,248935-80-0,2,4,PPG-25,PEG/PPG,Très courte (≤15),6,Filmogène
57231,PEG/PPG-25/30 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-25,PEG/PPG,Très courte (≤15),6,Solvant
57232,PEG/PPG-26/31 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-26,PEG/PPG,Très courte (≤15),6,Solvant
57233,PEG/PPG-27/14 DIMETHYL ETHER,SKIN CONDITIONING,Autre,,2,3,PPG-27,PEG/PPG,Très courte (≤15),6,Autre
57234,PEG/PPG-27/27 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-27,PEG/PPG,Très courte (≤15),6,Émulsifiant
57235,PEG/PPG-27/9 BUTYL ETHER DIMETHICONE,"EMULSIFYING, HAIR CONDITIONING, SKIN CONDITIONING",Émulsifiant,,2,3,PPG-27,PEG/PPG,Très courte (≤15),6,Émulsifiant
57236,PEG/PPG-28/21 ACETATE DIMETHICONE,"HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT",Tensioactif,68037-64-9,2,3,PPG-28,PEG/PPG,Très courte (≤15),6,Tensioactif
57237,PEG/PPG-28/30 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-28,PEG/PPG,Très courte (≤15),6,Tensioactif
57238,PEG/PPG-3/10 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-3,PEG/PPG,Très courte (≤15),5,Émulsifiant
57239,PEG/PPG-3/17 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-3,PEG/PPG,Très courte (≤15),5,Tensioactif
57240,PEG/PPG-3/6 DIMETHYL ETHER,SKIN CONDITIONING,Autre,61419-46-3,2,3,PPG-3,PEG/PPG,Très courte (≤15),5,Autre
57241,PEG/PPG-30/10 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-30,PEG/PPG,Très courte (≤15),6,Émulsifiant
90741,PEG/PPG-30/10 MALEIMIDE/STYRENE COPOLYMER,NOT REPORTED,Autre,,2,4,PPG-30,PEG/PPG,Très courte (≤15),6,Autre
57242,PEG/PPG-30/10 TOCOPHERYL ETHER,"ANTICAKING, ANTIOXIDANT, BINDING, EMULSIFYING, EMULSION STABILISING, PLASTICISER, SKIN CONDITIONING, SURFACTANT, UV ABSORBER",Filtre UV,,2,3,PPG-30,PEG/PPG,Très courte (≤15),6,Filtre UV
57243,PEG/PPG-30/160 COPOLYMER,"EMULSIFYING, SURFACTANT",Tensioactif,9003-11-6(generic),2,3,PPG-30,PEG/PPG,Très courte (≤15),6,Tensioactif
57244,PEG/PPG-30/33 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-30,PEG/PPG,Très courte (≤15),6,Solvant
85136,PEG/PPG-30/35 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-30,PEG/PPG,Très courte (≤15),6,Tensioactif
57246,PEG/PPG-30/55 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-30,PEG/PPG,Très courte (≤15),6,Tensioactif
77271,PEG/PPG-300/55 COPOLYMER,CLEANSING,Tensioactif,9003-11-6(generic),2,3,PPG-300,PEG/PPG,Très courte (≤15),7,Tensioactif
57247,PEG/PPG-32/3 COPOLYMER,HYDROTROPE,Autre,9003-11-6(generic),2,3,PPG-32,PEG/PPG,Très courte (≤15),6,Autre
57248,PEG/PPG-32/3 DIRICINOLEATE,EMULSIFYING,Émulsifiant,,2,3,PPG-32,PEG/PPG,Très courte (≤15),6,Émulsifiant
57249,PEG/PPG-32/3 RICINOLEATE,CLEANSING,Tensioactif,,2,3,PPG-32,PEG/PPG,Très courte (≤15),6,Tensioactif
83892,PEG/PPG-32/8 TETRAMETHYL ETHER PENTAERYTHRITOL,HUMECTANT,Humectant,,2,3,PPG-32,PEG/PPG,Très courte (≤15),6,Humectant
57250,PEG/PPG-35/40 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-35,PEG/PPG,Très courte (≤15),6,Tensioactif
57251,PEG/PPG-35/40 DIMETHYL ETHER,SKIN CONDITIONING,Autre,,2,3,PPG-35,PEG/PPG,Très courte (≤15),6,Autre
77272,PEG/PPG-35/9 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-35,PEG/PPG,Très courte (≤15),6,Solvant
57252,PEG/PPG-36/41 DIMETHYL ETHER,SKIN CONDITIONING,Autre,,2,3,PPG-36,PEG/PPG,Très courte (≤15),6,Autre
57253,PEG/PPG-38/8 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-38,PEG/PPG,Très courte (≤15),6,Solvant
57254,PEG/PPG-4/12 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-4,PEG/PPG,Très courte (≤15),5,Émulsifiant
57255,PEG/PPG-4/2 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-4,PEG/PPG,Très courte (≤15),5,Solvant
85063,PEG/PPG-4/2 PROPYLHEPTYL ETHER,"CLEANSING, EMULSIFYING, SURFACTANT",Tensioactif,,2,3,PPG-4,PEG/PPG,Très courte (≤15),5,Tensioactif
85058,PEG/PPG-40/2 PROPYLHEPTYL ETHER,"CLEANSING, EMULSIFYING, SURFACTANT",Tensioactif,,2,3,PPG-40,PEG/PPG,Très courte (≤15),6,Tensioactif
91407,PEG/PPG-450/50 TRIMETHYLOLPROPANE LAURYL ETHER,VISCOSITY CONTROLLING,Agent de viscosité,,2,3,PPG-450,PEG/PPG,Très courte (≤15),7,Agent de viscosité
57256,PEG/PPG-5/10 TOCOPHERYL ETHER,"ANTICAKING, ANTIOXIDANT, BINDING, EMULSION STABILISING, PLASTICISER, SKIN CONDITIONING, SURFACTANT, UV ABSORBER",Filtre UV,,2,3,PPG-5,PEG/PPG,Très courte (≤15),5,Filtre UV
87359,PEG/PPG-5/2 METHACRYLATE/METHACRYLIC ACID CROSSPOLYMER,FILM FORMING,Agent filmogène,,2,4,PPG-5,PEG/PPG,Très courte (≤15),5,Filmogène
57257,PEG/PPG-5/20 TOCOPHERYL ETHER,"ANTICAKING, ANTIOXIDANT, BINDING, EMULSION STABILISING, PLASTICISER, SKIN CONDITIONING, SURFACTANT, UV ABSORBER",Filtre UV,,2,3,PPG-5,PEG/PPG,Très courte (≤15),5,Filtre UV
57258,PEG/PPG-5/3 TRISILOXANE,EMULSIFYING,Émulsifiant,,2,3,PPG-5,PEG/PPG,Très courte (≤15),5,Émulsifiant
57259,PEG/PPG-5/30 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-5,PEG/PPG,Très courte (≤15),5,Solvant
57260,PEG/PPG-5/30 TOCOPHERYL ETHER,"ANTICAKING, ANTIOXIDANT, BINDING, EMULSIFYING, EMULSION STABILISING, PLASTICISER, SKIN CONDITIONING, SURFACTANT, UV ABSORBER",Filtre UV,,2,3,PPG-5,PEG/PPG,Très courte (≤15),5,Filtre UV
57261,PEG/PPG-5/35 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-5,PEG/PPG,Très courte (≤15),5,Tensioactif
57262,PEG/PPG-50/20 TOCOPHERYL ETHER,"ANTICAKING, ANTIOXIDANT, BINDING, EMULSIFYING, EMULSION STABILISING, PLASTICISER, SKIN CONDITIONING, SURFACTANT, UV ABSORBER",Filtre UV,,2,3,PPG-50,PEG/PPG,Très courte (≤15),6,Filtre UV
57263,PEG/PPG-50/40 COPOLYMER,"CLEANSING, SOLVENT, SURFACTANT",Tensioactif,,2,3,PPG-50,PEG/PPG,Très courte (≤15),6,Tensioactif
57264,PEG/PPG-50/40 DIMETHYL ETHER,SKIN CONDITIONING,Autre,,2,3,PPG-50,PEG/PPG,Très courte (≤15),6,Autre
86318,PEG/PPG-52/32 DIMETHYL ETHER,SKIN CONDITIONING,Autre,,2,3,PPG-52,PEG/PPG,Très courte (≤15),6,Autre
57265,PEG/PPG-55/28 DIMETHYL ETHER,SKIN CONDITIONING,Autre,,2,3,PPG-55,PEG/PPG,Très courte (≤15),6,Autre
57266,PEG/PPG-6/11 DIMETHICONE,EMULSIFYING,Émulsifiant,,2,3,PPG-6,PEG/PPG,Très courte (≤15),5,Émulsifiant
57267,PEG/PPG-6/2 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-6,PEG/PPG,Très courte (≤15),5,Solvant
83549,PEG/PPG-6/2 GLYCERYL COCOATE,EMULSIFYING,Émulsifiant,,2,3,PPG-6,PEG/PPG,Très courte (≤15),5,Émulsifiant
85062,PEG/PPG-6/2 PROPYLHEPTYL ETHER,"CLEANSING, EMULSIFYING, SURFACTANT",Tensioactif,,2,3,PPG-6,PEG/PPG,Très courte (≤15),5,Tensioactif
86480,PEG/PPG-6/4 DIMETHICONE,"EMULSION STABILISING, HUMECTANT",Émulsifiant,,2,3,PPG-6,PEG/PPG,Très courte (≤15),5,Émulsifiant
89281,PEG/PPG-60/11 GLYCERIN,HUMECTANT,Humectant,,2,3,PPG-60,PEG/PPG,Très courte (≤15),6,Humectant
57268,PEG/PPG-7/12 DIMETHYL ETHER,SKIN CONDITIONING,Autre,,2,3,PPG-7,PEG/PPG,Très courte (≤15),5,Autre
83029,PEG/PPG-7/2 PROPYLHEPTYL ETHER,"CLEANSING, EMULSIFYING, SURFACTANT",Tensioactif,,2,3,PPG-7,PEG/PPG,Très courte (≤15),5,Tensioactif
57269,PEG/PPG-7/50 COPOLYMER,SOLVENT,Solvant,9003-11-6(generic),2,3,PPG-7,PEG/PPG,Très courte (≤15),5,Solvant
