ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
83751,CYNANCHUM WILFORDII ROOT EXTRACT,,,,,"Cynanchum Wilfordii Root Extract is the extract of the roots of Cynanchum wilfordii, Apocynaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),32,1,1,Non
89286,CYNARA SCOLYMUS (ARTICHOKE) BUD EXTRACT,,,84012-14-6,281-659-3,"Cynara Scolymus (Artichoke) Bud Extract is the extract of the buds of Cynara scolymus, Asteraceae.",,SKIN CONDITIONING,10/10/2012,Autre,Extrait,Moyenne (26-50),39,1,1,Non
91207,CYNARA SCOLYMUS BUD EXTRACT,,,84012-14-6,281-659-3,"Cynara Scolymus (Artichoke) Bud Extract is the extract of the buds of Cynara scolymus, Asteraceae.",,SKIN CONDITIONING,23/09/2014,Autre,Extrait,Moyenne (26-50),27,1,1,Non
88798,CYNARA SCOLYMUS EXTRACT,,,84012-14-6,281-659-3,"Cynara Scolymus Extract is the extract of the whole plant, Cynara scolymus",,,17/07/2012,Autre,Extrait,Courte (16-25),23,0,1,Non
55563,CYNARA SCOLYMUS LEAF EXTRACT,,,84012-14-6,281-659-3,"Cynara Scolymus Leaf Extract is an extract of the leaves of the Artichoke, Cynara scolymus L., Compositae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),28,1,1,Non
82747,CYNODON DACTYLON EXTRACT,,,84649-95-6,283-475-9,"Cynodon Dactylon Extract is the extract of the whole plant, Bermuda Grass, Cynodon dactylon L., Poaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Courte (16-25),24,1,1,Non
55564,CYNOMORIUM COCCINEUM EXTRACT,,,,,"Cynomorium Coccineum Extract is an extract of the plant Cynomorium coccineum L., Balanophoraceae",,"HUMECTANT, SKIN CONDITIONING",15/10/2010,Humectant,Extrait,Moyenne (26-50),28,2,1,Non
86094,CYPERUS ESCULENTUS TUBER EXTRACT,,,,,"Cyperus Esculentus Tuber Extract is the extract of the tubers of Cyperus esculentus L., Cyperaceae",,SKIN PROTECTING,15/10/2010,Autre,Extrait,Moyenne (26-50),32,1,1,Non
86627,CYPERUS PAPYRUS LEAF CELL CULTURE EXTRACT,,,,,"Cyperus Papyrus Leaf Cell Culture Extract is the extract of a culture of the leaf cells of Cyperus papyrus L., Cyperaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),41,1,1,Non
86652,CYPERUS PAPYRUS LEAF CELL EXTRACT,,,,,"Cyperus Papyrus Leaf Cell Extract is the extract of a culture of the leaf cells of Cyperus papyrus L., Cyperaceae",,"ANTIOXIDANT, SKIN PROTECTING",15/10/2010,Antioxydant,Extrait,Moyenne (26-50),33,2,1,Non
86651,CYPERUS PAPYRUS STEM EXTRACT,,,,,"Cyperus Papyrus Stem Extract is the extract of the stems of Cyperus papyrus L., Cyperaceae",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),28,1,1,Non
