ref_no,inci_name,inn_name,ph_eur_name,cas,ec,description,restriction,function,update_date,main_category,matter_type,size_category,name_length,num_functions,num_sources,is_grouped
56548,HYDROLYZED CITRUS AURANTIUM DULCIS FRUIT EXTRACT,,,8028-48-6/84012-28-2,232-433-8/-,"Hydrolyzed Citrus Aurantium Dulcis Fruit Extract is the hydrolysate of Citrus Aurantium Dulcis Fruit Extract derived by acid, enzyme or other method of hydrolysis",,SKIN PROTECTING,15/10/2010,Autre,Extrait,Moyenne (26-50),48,1,1,Non
88084,HYDROLYZED COCKSCOMB,,,,,"Hydrolyzed Cockscomb is the hydrolysate of cockscomb derived by acid, enzyme or other method of hydrolysis",,SKIN CONDITIONING,02/12/2011,Autre,Molécule chimique,Courte (16-25),20,1,1,Non
56549,HYDROLYZED COCOA FRUIT,,,,,"Hydrolyzed Cocoa Fruit is the hydrolysate of the fruit Theobroma cacao, Malvaceae, derived by acid, enzyme or other method of hydrolysis",,"ASTRINGENT, SKIN PROTECTING",15/10/2010,Autre,Botanique,Courte (16-25),22,2,1,Non
90307,HYDROLYZED COLLAGEN EXTRACT,,,,,Hydrolyzed Collagen Extract is the extract of Hydrolyzed Collagen,,SKIN PROTECTING,11/09/2013,Autre,Extrait,Moyenne (26-50),27,1,1,Non
87527,HYDROLYZED COMARUM PALUSTRE ROOT/STEM EXTRACT,,,,,"Hydrolyzed Comarum Palustre Root/Stem Extract is the extract of the hydrolysate of the roots and stems of Comarum palustre L., Rosaceae, derived by acid enzyme or other method of hydrolysis",,SKIN CONDITIONING,21/01/2013,Autre,Extrait,Moyenne (26-50),45,1,2,Oui
87099,HYDROLYZED COMMELINA COMMUNIS FLOWER/LEAF/STEM EXTRACT,,,,,"Hydrolyzed Commelina Communis Flower/Leaf/Stem Extract is the hydrolysate of Commelina Communis Leaf/Flower/Stem Extract derived by acid, enzyme, or other method of hydrolysis",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Longue (51-100),54,1,3,Oui
86624,HYDROLYZED CONALBUMIN,,,,,"Hydrolyzed Conalbumin is the hydrolysate of conalbumin derived by acid, enzyme or other method of hydrolysis",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Courte (16-25),21,1,1,Non
56555,HYDROLYZED CORAL,,,,,"Hydrolyzed Coral is the hydrolysate of coral derived by acid, enzyme or other method of hydrolysis",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Courte (16-25),16,1,1,Non
82208,HYDROLYZED CORALLINA OFFICINALIS EXTRACT,,,89997-92-2,289-730-0,"Hydrolyzed Corallina Officinalis Extract is the hydrolysate of the Alga, Corallina officinalis L., Corallinaceae obtained by acid, enzyme or other method of hydrolysis",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),40,1,1,Non
85333,HYDROLYZED CORIANDRUM SATIVUM FRUIT EXTRACT,,,84775-50-8,283-880-0,"Hydrolyzed Coriandrum Sativum Fruit Extract is the hydrolysate of an extract of the fruit of Coriandrum sativum derived by acid, enzyme or other method of hydrolysis",,SKIN PROTECTING,15/10/2010,Autre,Extrait,Moyenne (26-50),43,1,1,Non
83987,HYDROLYZED COTTONSEED EXTRACT,,,,,"Hydrolyzed Cottonseed Extract is the hydrolysate of Gossypium Herbaceum (Cotton) Seed Extract derived by acid, enzyme or other method of hydrolysis",,SKIN CONDITIONING,15/10/2010,Autre,Extrait,Moyenne (26-50),29,1,1,Non
82310,HYDROLYZED CRANBERRY FRUIT/LEAF EXTRACT,,,90131-85-4,290-400-3,"Hydrolyzed Cranberry Fruit/Leaf Extract is the hydrolysate of an extract of the leaves and fruit of the Myrtille, Vacciniium vitis-idaea, Ericaceae, obtained by acid, enzyme or other method of hydrolysis",,SKIN PROTECTING,15/10/2010,Autre,Extrait,Moyenne (26-50),39,1,2,Oui
85601,HYDROLYZED CRITHMUM MARITIMUM,,,89997-98-8,289-735-8,"Hydrolyzed Crithmum Maritimum is the hydrolysate of the whole plant, Crithmum maritimum derived by acid, enzyme or other method of hydrolysis",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Moyenne (26-50),29,1,1,Non
56607,HYDROLYZED CUCUMBER FRUIT,,,89998-01-6,289-738-4,"Hydrolyzed Cucumber Fruit is the hydrolysate of the fruit Cucumis melo, Cucurbitaceae, derived by acid, enzyme or other of hydrolysis",,"SKIN CONDITIONING, SKIN PROTECTING",15/10/2010,Autre,Botanique,Courte (16-25),25,2,1,Non
56608,HYDROLYZED CUCURBITA PEPO SEEDCAKE,,,89998-03-8,289-741-0,"Hydrolyzed Cucurbita Pepo Seedcake is the hydrolysate of the seedcake obtained from Pumpkin, Cucurbita pepo L., Cucurbitaceae, derived by acid, enzyme or other method of hydrolysis",,SKIN PROTECTING,14/02/2011,Autre,Botanique,Moyenne (26-50),34,1,1,Non
91293,HYDROLYZED CYPERUS ROTUNDUS ROOT EXTRACT,,,,,"Hydrolyzed Cyperus Rotundus Root Extract is the hydrolysate of Cyperus Rotundus Root Extract derived by acid, enzyme or other method of hydrolysis, Cyperaceae.",,SKIN PROTECTING,08/10/2014,Autre,Extrait,Moyenne (26-50),40,1,1,Non
88763,HYDROLYZED ECKLONIA CAVA EXTRACT,,,,,"Hydrolyzed Ecklonia Cava Extract is the hydrolysate of an extract of the alga, Ecklonia cava derived by acid, enzyme or other method of hydrolysis.",,,03/02/2012,Autre,Extrait,Moyenne (26-50),32,0,1,Non
56609,HYDROLYZED ENTEROMORPHA COMPRESSA,,,,,"Hydrolyzed Enteromorpha Compressa is an hydrolysate of the thallus of the Alga, Enteromorpha compressa, Ulvaceae, derived by acid, enzyme or other method of hydrolysis",,SKIN CONDITIONING,15/10/2010,Autre,Molécule chimique,Moyenne (26-50),33,1,1,Non
56610,HYDROLYZED EUGENIA EDULIS FRUIT,,,,,"Hydrolyzed Eugenia Edulis Fruit is the hydrolysate of the fruit of Eugenia edulis, Myrtaceae, derived by acid, enzyme or other method of hydrolysis",,SKIN CONDITIONING,15/10/2010,Autre,Botanique,Moyenne (26-50),31,1,1,Non
