parent_ref_no,parent_inci_name,parent_function,parent_main_cat,parent_cas,position_dans_groupe,total_dans_groupe,sub_molecule,sub_matter_type,sub_size_category,sub_name_length,sub_main_function
54172,"1,4-BUTANDIOL/SUCCINIC ACID/ADIPIC ACID/HDI COPOLYMER","ABRASIVE, BINDING, FILM FORMING",Agent filmogène,,2,4,SUCCINIC ACID,Acide,Très courte (≤15),13,Filmogène
54172,"1,4-BUTANDIOL/SUCCINIC ACID/ADIPIC ACID/HDI COPOLYMER","ABRASIVE, BINDING, FILM FORMING",Agent filmogène,,3,4,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
92811,"1,4-BUTANEDIOL/SUCCINIC ACID/ADIPIC ACID/HDI COPOLYMER","ABRASIVE, BINDING, FILM FORMING",Agent filmogène,119553-67-2,2,4,SUCCINIC ACID,Acide,Très courte (≤15),13,Filmogène
92811,"1,4-BUTANEDIOL/SUCCINIC ACID/ADIPIC ACID/HDI COPOLYMER","ABRASIVE, BINDING, FILM FORMING",Agent filmogène,119553-67-2,3,4,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
91507,ACETOBACTER/BACILLUS/LACTOBACILLUS/SACCHAROMYCES/STREPTOCOCCUS/FRUIT/LEAF/IMPERATA CYLINDRICA ROOT/SEED/BROCCOLI/ERIOCEPHALUS PUNCTULATUS/MISTLETOE/ACRYLATES C10-30 ALKYL ACRYLATES CROSSPOLYMER/ALPHA-GLUCAN/BETAINE/BUTYLENE GLYCOL/EPIGALLOCATECHIN GALLATYL GLUCOSIDE/GLYCERETH-26/GLYCERIN/GLUCOSYL CERAMIDE/GLUCOSYL HESPERIDIN/HYDROLYZED HYALURONIC ACID/MALTODEXTRIN/PANTHENOL/SCLEROTIUM GUM/TROMETHAMINE/XANTHAN GUM FERMENT FILTRATE,SKIN CONDITIONING,Autre,,22,27,HYDROLYZED HYALURONIC ACID,Acide,Moyenne (26-50),26,Autre
54145,ACETYLATED C10-40 HYDROXYALKYL ACID CHOLESTEROL/LANOSTEROL ESTERS,"HAIR CONDITIONING, SKIN CONDITIONING",Soin capillaire,,1,2,ACETYLATED C10-40 HYDROXYALKYL ACID CHOLESTEROL,Acide,Moyenne (26-50),47,Soin capillaire
54392,ACRYLIC ACID/ACRYLAMIDOMETHYL PROPANE SULFONIC ACID COPOLYMER,"CHELATING, VISCOSITY CONTROLLING",Agent de viscosité,40623-75-4,1,2,ACRYLIC ACID,Acide,Très courte (≤15),12,Agent de viscosité
74271,ACRYLIC ACID/ACRYLONITROGENS COPOLYMER,"BINDING, FILM FORMING, SKIN CONDITIONING, VISCOSITY CONTROLLING",Agent filmogène,61788-40-7,1,2,ACRYLIC ACID,Acide,Très courte (≤15),12,Filmogène
83108,ACRYLIC ACID/C12-22 ALKYL ACRYLATE COPOLYMER,"BINDING, STABILISING, VISCOSITY CONTROLLING",Agent de viscosité,,1,2,ACRYLIC ACID,Acide,Très courte (≤15),12,Agent de viscosité
85400,ACRYLIC ACID/HYDROXYETHYLACRYLAMIDE COPOLYMER,"ANTISTATIC, FILM FORMING, HAIR CONDITIONING, HAIR FIXING",Agent filmogène,,1,2,ACRYLIC ACID,Acide,Très courte (≤15),12,Filmogène
86739,ACRYLIC ACID/ISOBORNYL METHACRYLATE/ISOBUTYL METHACRYLATE COPOLYMER,FILM FORMING,Agent filmogène,,1,3,ACRYLIC ACID,Acide,Très courte (≤15),12,Filmogène
83285,ACRYLIC ACID/ISOBUTYL ACRYLATE/ISOBORNYL ACRYLATE COPOLYMER,FILM FORMING,Agent filmogène,,1,3,ACRYLIC ACID,Acide,Très courte (≤15),12,Filmogène
54393,ACRYLIC ACID/ISOPROPYLACRYLAMIDE/MIBK ACRYLAMIDE CROSSPOLYMER,"FILM FORMING, VISCOSITY CONTROLLING",Agent filmogène,,1,3,ACRYLIC ACID,Acide,Très courte (≤15),12,Filmogène
90201,ACRYLIC ACID/PHOSPHORYLCHOLINE GLYCOL ACRYLATE CROSSPOLYMER,VISCOSITY CONTROLLING,Agent de viscosité,,1,2,ACRYLIC ACID,Acide,Très courte (≤15),12,Agent de viscosité
83940,ACRYLIC ACID/STEARYL ACRYLATE COPOLYMER,"EMULSION STABILISING, FILM FORMING",Émulsifiant,36120-03-3,1,2,ACRYLIC ACID,Acide,Très courte (≤15),12,Émulsifiant
54394,ACRYLIC ACID/STEARYL METHACRYLATE/DIMETHICONE METHACRYLATE COPOLYMER,EMULSION STABILISING,Émulsifiant,,1,3,ACRYLIC ACID,Acide,Très courte (≤15),12,Émulsifiant
83015,ACRYLIC ACID/VP CROSSPOLYMER,"SURFACTANT, VISCOSITY CONTROLLING",Tensioactif,527685-31-0,1,2,ACRYLIC ACID,Acide,Très courte (≤15),12,Tensioactif
54418,ADIPIC ACID/CHDM/MA/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER,FILM FORMING,Agent filmogène,,1,5,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
74285,ADIPIC ACID/DIETHYLENETRIAMINE COPOLYMER,"FILM FORMING, HAIR FIXING",Agent filmogène,25085-20-5,1,2,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
31376,ADIPIC ACID/DIGLYCOL CROSSPOLYMER,FILM FORMING,Agent filmogène,26760-54-3,1,2,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
54419,ADIPIC ACID/DILINOLEIC ACID/HEXYLENE GLYCOL COPOLYMER,FILM FORMING,Agent filmogène,,1,3,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
54419,ADIPIC ACID/DILINOLEIC ACID/HEXYLENE GLYCOL COPOLYMER,FILM FORMING,Agent filmogène,,2,3,DILINOLEIC ACID,Acide,Très courte (≤15),15,Filmogène
74286,ADIPIC ACID/DIMETHYLAMINOHYDROXYPROPYL DIETHYLENETRIAMINE COPOLYMER,"ANTISTATIC, FILM FORMING, HAIR FIXING",Agent filmogène,133184-01-7,1,2,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
74287,ADIPIC ACID/EPOXYPROPYL DIETHYLENETRIAMINE COPOLYMER,"ANTISTATIC, FILM FORMING, HAIR FIXING",Agent filmogène,25212-19-5,1,2,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
54420,ADIPIC ACID/FUMARIC ACID/PHTHALIC ACID/TRICYCLODECANE DIMETHANOL COPOLYMER,FILM FORMING,Agent filmogène,,1,4,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
54420,ADIPIC ACID/FUMARIC ACID/PHTHALIC ACID/TRICYCLODECANE DIMETHANOL COPOLYMER,FILM FORMING,Agent filmogène,,2,4,FUMARIC ACID,Acide,Très courte (≤15),12,Filmogène
54420,ADIPIC ACID/FUMARIC ACID/PHTHALIC ACID/TRICYCLODECANE DIMETHANOL COPOLYMER,FILM FORMING,Agent filmogène,,3,4,PHTHALIC ACID,Acide,Très courte (≤15),13,Filmogène
87027,ADIPIC ACID/FUMARIC ACID/TRICYCLODECANE DIMETHANOL COPOLYMER,"BINDING, NAIL CONDITIONING, VISCOSITY CONTROLLING",Agent de viscosité,58891-19-3,1,3,ADIPIC ACID,Acide,Très courte (≤15),11,Agent de viscosité
87027,ADIPIC ACID/FUMARIC ACID/TRICYCLODECANE DIMETHANOL COPOLYMER,"BINDING, NAIL CONDITIONING, VISCOSITY CONTROLLING",Agent de viscosité,58891-19-3,2,3,FUMARIC ACID,Acide,Très courte (≤15),12,Agent de viscosité
74288,ADIPIC ACID/ISOPHTHALIC ACID/NEOPENTYL GLYCOL/TRIMETHYLOLPROPANE COPOLYMER,"FILM FORMING, HAIR FIXING",Agent filmogène,25950-34-9,1,4,ADIPIC ACID,Acide,Très courte (≤15),11,Filmogène
74288,ADIPIC ACID/ISOPHTHALIC ACID/NEOPENTYL GLYCOL/TRIMETHYLOLPROPANE COPOLYMER,"FILM FORMING, HAIR FIXING",Agent filmogène,25950-34-9,2,4,ISOPHTHALIC ACID,Acide,Courte (16-25),16,Filmogène
